1d,7d
40249.3711,38598.0042
40051.6692,38743.2589999999
40419.3145,39067.8548999999
40881.5046,39595.2943999999
41987.7962,40369.5172
42651.6207,40860.4861
44689.3996,43057.9919
45355.3342,43171.3465999999
45584.9385,43330.5627
45893.8232,43368.7575999999
46393.6278,43544.8902
46913.6053,44022.4836999999
46979.4422,43804.1195999999
46944.1175,43858.1763999999
46924.315,44313.7987999999
46579.1421,41694.6197
45356.7852,40528.8805999999
45084.0458,39927.0201999999
44245.1619,39061.1048999999
43719.991,39024.8836
43133.5406,39290.0723999999
42015.7312,38203.5552
42269.6012,36650.2787
41997.4136,36555.5815999999
42011.9115,36190.3614
42494.4929,37170.0543
42957.7256,37364.0239999999
43525.3202,37886.3496
44504.8609,38759.5207
45395.3551,40082.4026
48352.841,42672.4484999999
48841.615,43809.8067
48943.1613,44210.0523
48961.3122,44589.0426999999
49038.3336,44743.5403999999
49783.8729,45587.5538
49758.8497,45751.2321
49287.223,45869.1428999999
49794.348,46461.4933999999
45588.4848,44014.5717
43971.2922,42878.2540999999
42278.4203,42503.9761999999
41471.328,42182.7865999999
41399.1603,41692.8842
39760.5653,40615.9513
39254.5039,40166.2332
38672.156,39745.2494999999
38687.5809,39607.0831
39750.7135,39531.3805999999
40049.917,39427.4
41181.711,39992.1008
41913.2289,40569.7543
43102.9473,41254.3553
44716.9717,42714.3891999999
48531.3525,46121.9585
48795.3986,46529.4432
48948.0076,46825.4663999999
48987.7305,47193.5181999999
49032.7761,47054.2733
49820.183,47680.6391999999
49921.0277,47860.0281
49974.9364,47547.2707999999
49964.3525,47998.0173
45611.4796,44856.4711
43462.362,44356.2871
41719.8577,42923.0126
40867.7917,42151.4113999999
40768.8043,42108.1316
39651.7413,41403.6993
39061.5035,41262.0942999999
38723.898,39631.4654999999
38825.9887,39467.2804
39171.7424,39583.9614999999
40235.8073,39334.1509
41645.8387,40190.5066
42310.3746,40413.2552999999
43347.2069,41439.8730999999
44221.1627,42789.4147
48033.4778,45966.724
48513.3916,46412.7128999999
48740.2359,46633.1411999999
49210.1573,46859.5651999999
49100.0979,47206.8220999999
49831.4667,47853.3634
49662.1218,47903.4092999999
49511.8912,47523.0388
49825.5105,46440.5653999999
46097.0908,44450.4953
43614.4117,42899.3522999999
41674.2753,42221.4293
40982.641,42014.8139
40300.3404,41956.4112
39382.6192,40557.2365999999
39443.0815,39697.5642999999
38517.5725,39691.2776
39353.4477,39676.5674999999
39430.6638,39762.3416999999
39983.2513,39821.6043999999
41273.65,40125.7675999999
41548.7944,41093.9475
42592.4082,41762.4695999999
44148.2349,42764.3458
48266.2853,45177.6685
48682.9209,45497.7443
48950.4231,45753.6448
49045.4721,45957.5737
49430.8823,46325.9725
50153.7155,47027.0448
50142.1729,47098.4719
49865.6891,46957.2104
49886.8033,46534.4701
46374.8906,45682.3283
44340.1654,45086.8646
42629.1359,44378.0116
41805.7714,43601.9326
41570.9754,43396.7862
40084.1839,42495.0634
39578.9302,41446.4231
38911.3952,40300.1029
39405.2841,40818.403
38852.2494,40406.4574
39919.9562,39999.4619
41225.8383,41007.3475
41438.6838,41465.0107
42448.6422,41851.0122
43877.6562,42924.0296
47609.7066,45152.0885
48278.7944,45340.7789
48620.1453,45731.5066
48801.2806,45924.1493
48885.6278,46064.6212
49487.3297,46584.068
49398.4354,46768.1299
49256.1168,46730.0179
49813.6996,46704.4772
46327.8587,46361.3211
44960.4898,45820.0718
42764.3501,44786.3953
41546.5501,44399.704
40820.2866,43493.6363
39439.3561,42136.0765
39938.0328,41836.075
38973.3083,41677.2264
39383.4927,40900.8249
38721.1637,40249.3711
38902.8792,40051.6692
39605.9632,40419.3145
40016.5185,40881.5046
41105.0459,41987.7962
41663.9199,42651.6207
45874.4509,44689.3996
46350.6784,45355.3342
46946.9294,45584.9385
47126.306,45893.8232
47429.373,46393.6278
48274.2948,46913.6053
48642.5339,46979.4422
48447.0775,46944.1175
48085.1992,46924.315
47573.9992,46579.1421
46694.7885,45356.7852
45449.4037,45084.0458
44902.4524,44245.1619
43992.2224,43719.991
44086.272,43133.5406
42953.4406,42015.7312
41001.5258,42269.6012
40940.2873,41997.4136
40788.9861,42011.9115
40542.1593,42494.4929
40414.0867,42957.7256
40857.5184,43525.3202
41433.3318,44504.8609
42763.9768,45395.3551
45588.2759,48352.841
46386.5669,48841.615
46737.7288,48943.1613
46750.2117,48961.3122
47224.3454,49038.3336
47879.9307,49783.8729
47841.3665,49758.8497
48018.1466,49287.223
47689.9039,49794.348
47643.1272,45588.4848
46752.0664,43971.2922
46254.4787,42278.4203
45637.7024,41471.328
44061.655,41399.1603
43088.7293,39760.5653
42254.6532,39254.5039
42191.7393,38672.156
42068.3561,38687.5809
42431.7786,39750.7135
42918.4907,40049.917
42664.6865,41181.711
43218.9107,41913.2289
44365.1183,43102.9473
45382.4979,44716.9717
48028.0689,48531.3525
48495.6452,48795.3986
48744.754,48948.0076
48638.4556,48987.7305
48926.1513,49032.7761
49715.0719,49820.183
49590.8643,49921.0277
50370.2988,49974.9364
50028.1482,49964.3525
46374.6088,45611.4796
44486.403,43462.362
42759.1038,41719.8577
41481.3387,40867.7917
40390.1122,40768.8043
39514.495,39651.7413
39622.0417,39061.5035
38255.9569,38723.898
38609.5836,38825.9887
39302.5614,39171.7424
40422.5273,40235.8073
41166.6123,41645.8387
41521.0734,42310.3746
42713.9188,43347.2069
44405.9868,44221.1627
48371.3945,48033.4778
48656.6611,48513.3916
48831.2244,48740.2359
49039.9799,49210.1573
49130.6659,49100.0979
49828.8181,49831.4667
49584.4835,49662.1218
49721.6177,49511.8912
49071.4471,49825.5105
46047.8039,46097.0908
43787.0375,43614.4117
41710.1972,41674.2753
40831.985,40982.641
40485.1109,40300.3404
39553.6846,39382.6192
39237.225,39443.0815
38290.1906,38517.5725
38596.6562,39353.4477
39083.5358,39430.6638
40179.8584,39983.2513
41485.8298,41273.65
42226.5811,41548.7944
43471.8661,42592.4082
44695.6772,44148.2349
48209.0954,48266.2853
48668.1248,48682.9209
48889.2918,48950.4231
49014.6286,49045.4721
49177.8049,49430.8823
49819.6512,50153.7155
49493.7872,50142.1729
49523.9041,49865.6891
49793.695,49886.8033
46773.3773,46374.8906
44420.5309,44340.1654
43195.9449,42629.1359
42099.7182,41805.7714
41273.6333,41570.9754
41062.567,40084.1839
40605.6745,39578.9302
38987.7492,38911.3952
39422.4353,39405.2841
39498.9689,38852.2494
39728.8006,39919.9562
40590.4458,41225.8383
41554.9433,41438.6838
42459.6383,42448.6422
43991.9254,43877.6562
47646.6773,47609.7066
47994.8523,48278.7944
48314.4666,48620.1453
48458.979,48801.2806
48858.8946,48885.6278
49661.4747,49487.3297
49145.3372,49398.4354
48733.6235,49256.1168
49226.0207,49813.6996
46191.5814,46327.8587
43947.7151,44960.4898
42247.3889,42764.3501
41595.4361,41546.5501
41094.1113,40820.2866
39958.9705,39439.3561
39523.2872,39938.0328
38533.6264,38973.3083
39215.654,39383.4927
39399.8272,38721.1637
40485.3093,38902.8792
40838.0282,39605.9632
41766.2912,40016.5185
42873.0266,41105.0459
44049.7506,41663.9199
47321.1932,45874.4509
47982.5922,46350.6784
48238.5738,46946.9294
48575.8271,47126.306
48665.0036,47429.373
49462.1156,48274.2948
49541.5666,48642.5339
49396.3757,48447.0775
49086.6098,48085.1992
46486.0774,47573.9992
44760.2431,46694.7885
43177.1364,45449.4037
42421.8589,44902.4524
41870.0997,43992.2224
40495.6484,44086.272
39734.8357,42953.4406
39191.9192,41001.5258
40148.5744,40940.2873
40670.4502,40788.9861
40556.368,40542.1593
40359.2217,40414.0867
41343.4631,40857.5184
41733.4053,41433.3318
42808.1844,42763.9768
46005.1243,45588.2759
46741.7954,46386.5669
47274.4385,46737.7288
47548.5204,46750.2117
47822.0899,47224.3454
48527.6465,47879.9307
48810.7353,47841.3665
48627.9247,48018.1466
48401.8998,47689.9039
47576.5438,47643.1272
47131.3931,46752.0664
46098.5145,46254.4787
45730.8245,45637.7024
44863.8663,44061.655
43751.004,43088.7293
42790.7656,42254.6532
41376.9883,42191.7393
40594.2984,42068.3561
41005.2979,42431.7786
41421.8298,42918.4907
40731.7884,42664.6865
41478.4446,43218.9107
42104.4858,44365.1183
43104.7921,45382.4979
45345.2922,48028.0689
46205.2467,48495.6452
46163.3557,48744.754
46361.8641,48638.4556
46928.8139,48926.1513
47761.6164,49715.0719
47845.2606,49590.8643
47663.6071,50370.2988
47558.2029,50028.1482
47134.4185,46374.6088
46548.1349,44486.403
45564.6132,42759.1038
44783.6766,41481.3387
44483.5783,40390.1122
43806.5097,39514.495
42963.4438,39622.0417
42392.406,38255.9569
42208.0883,38609.5836
41616.8366,39302.5614
42284.0015,40422.5273
42562.9297,41166.6123
43324.6735,41521.0734
44495.203,42713.9188
45330.6204,44405.9868
47964.5736,48371.3945
48504.5263,48656.6611
48583.3268,48831.2244
48572.4832,49039.9799
48675.786,49130.6659
49294.3831,49828.8181
49151.1145,49584.4835
49336.4701,49721.6177
49592.2163,49071.4471
45409.6287,46047.8039
43710.8972,43787.0375
41907.0359,41710.1972
40886.0082,40831.985
40515.602,40485.1109
39483.7514,39553.6846
38963.1619,39237.225
38143.9431,38290.1906
38253.9747,38596.6562
38876.3579,39083.5358
40199.382,40179.8584
40618.6476,41485.8298
41903.0193,42226.5811
43048.5781,43471.8661
44623.455,44695.6772
48230.6963,48209.0954
48759.3293,48668.1248
48714.4578,48889.2918
49116.6578,49014.6286
49130.864,49177.8049
49778.9681,49819.6512
49720.4257,49493.7872
49571.6561,49523.9041
49461.7957,49793.695
46093.2325,46773.3773
44019.7709,44420.5309
41998.6128,43195.9449
40738.5777,42099.7182
40690.0482,41273.6333
39639.0858,41062.567
38649.7519,40605.6745
38329.5748,38987.7492
38546.8327,39422.4353
38935.0436,39498.9689
40295.7532,39728.8006
41279.2915,40590.4458
42179.1554,41554.9433
43579.8363,42459.6383
44423.7536,43991.9254
48007.1342,47646.6773
48232.6403,47994.8523
48495.5673,48314.4666
48864.6251,48458.979
49075.7205,48858.8946
49794.1828,49661.4747
49669.7648,49145.3372
49556.055,48733.6235
49150.2694,49226.0207
45765.4844,46191.5814
44595.7756,43947.7151
42274.3986,42247.3889
41212.8574,41595.4361
40533.316,41094.1113
38913.9041,39958.9705
38283.062,39523.2872
38685.1248,38533.6264
39065.8065,39215.654
39282.2544,39399.8272
39945.4459,40485.3093
40458.8939,40838.0282
41394.9149,41766.2912
42389.8621,42873.0266
43859.3531,44049.7506
48027.8905,47321.1932
48524.9108,47982.5922
48891.7681,48238.5738
49200.8438,48575.8271
49427.4493,48665.0036
49960.4802,49462.1156
49952.0148,49541.5666
49889.0532,49396.3757
49608.6946,49086.6098
45939.9252,46486.0774
43973.8476,44760.2431
42806.1768,43177.1364
41733.8193,42421.8589
40862.2442,41870.0997
40132.0324,40495.6484
39899.6934,39734.8357
39058.5764,39191.9192
39826.9191,40148.5744
39677.4984,40670.4502
40363.8233,40556.368
41075.4878,40359.2217
42155.8807,41343.4631
42823.2175,41733.4053
44173.8147,42808.1844
47520.4133,46005.1243
48102.9125,46741.7954
48250.7587,47274.4385
48586.0367,47548.5204
48691.9525,47822.0899
49400.6476,48527.6465
49439.9448,48810.7353
49350.2631,48627.9247
49055.3929,48401.8998
46311.5554,47576.5438
44538.4657,47131.3931
43735.1764,46098.5145
42323.5803,45730.8245
41607.5391,44863.8663
40421.2696,43751.004
40003.1706,42790.7656
38440.4546,41376.9883
38887.8407,40594.2984
38576.4718,41005.2979
39050.4319,41421.8298
39896.9896,40731.7884
40206.6263,41478.4446
41031.9713,42104.4858
41823.9415,43104.7921
45225.2297,45345.2922
46016.9389,46205.2467
46720.8226,46163.3557
46964.6,46361.8641
47198.1741,46928.8139
47872.2374,47761.6164
48106.9115,47845.2606
47821.2612,47663.6071
47935.5382,47558.2029
46736.399,47134.4185
46788.0487,46548.1349
46060.082,45564.6132
45766.4287,44783.6766
44895.9914,44483.5783
43979.9529,43806.5097
42377.722,42963.4438
41716.5138,42392.406
41359.9176,42208.0883
40988.3607,41616.8366
40660.6322,42284.0015
40704.0386,42562.9297
41217.9085,43324.6735
41915.1667,44495.203
43120.3578,45330.6204
45061.128,47964.5736
46242.5063,48504.5263
46360.0215,48583.3268
46391.8119,48572.4832
46527.9712,48675.786
47264.5404,49294.3831
47285.6731,49151.1145
47053.4028,49336.4701
46946.87,49592.2163
46511.0923,45409.6287
45618.4199,43710.8972
45450.5868,41907.0359
45074.5049,40886.0082
44693.3462,40515.602
43466.4797,39483.7514
42655.734,38963.1619
41725.7513,38143.9431
41299.9772,38253.9747
41147.968,38876.3579
41624.6105,40199.382
41777.7736,40618.6476
42636.0092,41903.0193
43890.5913,43048.5781
44947.7005,44623.455
47482.9559,48230.6963
48011.5499,48759.3293
48110.5805,48714.4578
48254.0079,49116.6578
48328.4023,49130.864
48825.1947,49778.9681
48573.3857,49720.4257
48703.9164,49571.6561
47559.9905,49461.7957
44168.8566,46093.2325
41995.4101,44019.7709
40712.7893,41998.6128
39665.5731,40738.5777
39020.4408,40690.0482
38244.1992,39639.0858
37741.4324,38649.7519
38072.083,38329.5748
38395.6517,38546.8327
38848.3457,38935.0436
39317.2349,40295.7532
39861.5198,41279.2915
41309.2374,42179.1554
42442.6793,43579.8363
44035.5823,44423.7536
47795.8267,48007.1342
48051.996,48232.6403
48228.9775,48495.5673
48443.7228,48864.6251
48562.0069,49075.7205
49263.5398,49794.1828
49183.6631,49669.7648
48963.7816,49556.055
47534.5991,49150.2694
43728.8649,45765.4844
41831.2023,44595.7756
39990.2125,42274.3986
39041.7438,41212.8574
38656.9234,40533.316
37333.6111,38913.9041
36513.8646,38283.062
36713.8448,38685.1248
38026.3983,39065.8065
38323.5443,39282.2544
38754.7318,39945.4459
40097.8482,40458.8939
41642.6901,41394.9149
42481.0507,42389.8621
44297.8553,43859.3531
47322.1382,48027.8905
47742.3464,48524.9108
47977.8607,48891.7681
48087.955,49200.8438
48355.62,49427.4493
48984.5382,49960.4802
48818.2903,49952.0148
48595.1149,49889.0532
47018.7032,49608.6946
43590.5973,45939.9252
41586.0807,43973.8476
39728.6116,42806.1768
39168.5453,41733.8193
38692.931,40862.2442
37542.7672,40132.0324
36953.4728,39899.6934
36336.9051,39058.5764
37750.9603,39826.9191
38974.0765,39677.4984
39118.533,40363.8233
40098.4055,41075.4878
40395.8621,42155.8807
41811.68,42823.2175
43485.342,44173.8147
47038.4071,47520.4133
47599.6772,48102.9125
47729.5204,48250.7587
47912.6359,48586.0367
47949.4857,48691.9525
48666.2783,49400.6476
48798.534,49439.9448
48673.9785,49350.2631
47166.0517,49055.3929
43808.173,46311.5554
41746.3683,44538.4657
40502.0589,43735.1764
39193.2388,42323.5803
38950.5749,41607.5391
37693.0913,40421.2696
36941.5964,40003.1706
37442.7933,38440.4546
38074.4327,38887.8407
38109.7704,38576.4718
39167.8964,39050.4319
39711.6054,39896.9896
40293.1784,40206.6263
41537.6487,41031.9713
42678.4216,41823.9415
46488.7733,45225.2297
47182.3388,46016.9389
47318.8684,46720.8226
47602.8731,46964.6
47950.1435,47198.1741
48500.1599,47872.2374
48492.965,48106.9115
48389.6049,47821.2612
47045.4993,47935.5382
44643.8147,46736.399
42402.3317,46788.0487
41392.1389,46060.082
40119.8593,45766.4287
39892.647,44895.9914
38530.8222,43979.9529
38413.5198,42377.722
38145.4251,41716.5138
38294.0142,41359.9176
38590.4463,40988.3607
38179.171,40660.6322
39252.4356,40704.0386
39304.8276,41217.9085
40001.805,41915.1667
41573.8526,43120.3578
44668.6954,45061.128
45339.1942,46242.5063
45944.6511,46360.0215
46185.0246,46391.8119
46350.9578,46527.9712
46919.0464,47264.5404
47147.103,47285.6731
46746.5417,47053.4028
46560.5701,46946.87
46108.6261,46511.0923
45400.8975,45618.4199
44249.794,45450.5868
43111.582,45074.5049
42284.2722,44693.3462
41442.8575,43466.4797
41512.141,42655.734
41215.9516,41725.7513
40812.5258,41299.9772
40273.1177,41147.968
41180.2674,41624.6105
40963.7876,41777.7736
41194.175,42636.0092
41770.2839,43890.5913
42783.5905,44947.7005
44856.3676,47482.9559
45666.2525,48011.5499
46070.3228,48110.5805
46020.5346,48254.0079
46474.7222,48328.4023
47137.461,48825.1947
47375.3082,48573.3857
47286.9123,48703.9164
47287.5338,47559.9905
47120.3669,44168.8566
46351.5398,41995.4101
45326.4915,40712.7893
44813.9574,39665.5731
43142.5439,39020.4408
42380.3111,38244.1992
41311.8282,37741.4324
41102.2065,38072.083
40867.4775,38395.6517
41646.2136,38848.3457
42559.0914,39317.2349
42977.5336,39861.5198
43656.0348,41309.2374
44770.9706,42442.6793
45330.3342,44035.5823
47501.8391,47795.8267
47858.1638,48051.996
49580.8813,48228.9775
49410.6437999999,48443.7228
48808.5743,48562.0069
49267.6774999999,49263.5398
48860.8062999999,49183.6631
48894.3095,48963.7816
49066.0789,47534.5991
45916.2076999999,43728.8649
43362.7405,41831.2023
41765.038,39990.2125
41343.0046999999,39041.7438
40518.1357999999,38656.9234
39393.0926,37333.6111
38694.0688999999,36513.8646
38274.1601,36713.8448
38250.616,38026.3983
38417.3285,38323.5443
39106.1472999999,38754.7318
40275.788,40097.8482
40845.8631,41642.6901
41921.2333,42481.0507
43080.0218,44297.8553
46971.4156999999,47322.1382
47330.8202999999,47742.3464
47647.0702999999,47977.8607
48042.3602,48087.955
47994.2747,48355.62
48670.3560999999,48984.5382
48660.5648999999,48818.2903
48551.7686,48595.1149
48389.5379,47018.7032
45221.5403,43590.5973
43381.5054,41586.0807
42120.7151999999,39728.6116
40861.7603999999,39168.5453
40742.7071,38692.931
39026.9348,37542.7672
38466.8914,36953.4728
38298.0308999999,36336.9051
37962.819,37750.9603
38684.1472999999,38974.0765
39890.7212999999,39118.533
40576.5417,40098.4055
41623.5734,40395.8621
42638.9035999999,41811.68
43359.9766999999,43485.342
46899.0477,47038.4071
47336.7517999999,47599.6772
47632.7647999999,47729.5204
47906.9213,47912.6359
47946.5667,47949.4857
48341.0627,48666.2783
48207.4283,48798.534
48129.2051999999,48673.9785
48196.2955999999,47166.0517
45108.1460999999,43808.173
43326.8939,41746.3683
41793.9058,40502.0589
40819.355,39193.2388
40547.8214,38950.5749
39506.0371999999,37693.0913
38656.4447,36941.5964
38118.5881999999,37442.7933
38988.6563,38074.4327
38898.6768999999,38109.7704
39556.8174999999,39167.8964
40509.535,39711.6054
40982.947,40293.1784
41876.8785999999,41537.6487
43129.2353999999,42678.4216
46911.6364,46488.7733
47527.7261,47182.3388
47868.7793,47318.8684
48111.8378,47602.8731
48130.9409999999,47950.1435
48727.1472999999,48500.1599
48808.4709,48492.965
48426.8263999999,48389.6049
48308.3438,47045.4993
44057.5328999999,44643.8147
42650.4732,42402.3317
41132.2422999999,41392.1389
39951.4293,40119.8593
39146.8710999999,39892.647
37760.7977,38530.8222
37863.9533999999,38413.5198
37826.7820999999,38145.4251
38620.3666999999,38294.0142
39022.0440999999,38590.4463
39731.9067,38179.171
40951.4908,39252.4356
41474.6734,39304.8276
42029.5397999999,40001.805
42945.9228,41573.8526
